job_title_short,job_title,job_location,job_via,job_schedule_type,job_work_from_home,search_location,job_posted_date,job_no_degree_mention,job_health_insurance,job_country,salary_rate,salary_year_avg,salary_hour_avg,company_name,job_skills,job_type_skills,job_url
Werkstudent:in Social Media & LinkedIn,Werkstudent:in Social Media & LinkedIn (m/w/d),Essen,Arbeitnow,Full-time,FALSE,Essen,2026-05-15 09:30:31,TRUE,TRUE,,,,,Exaris Solutions,"['express', 'r']","{'frameworks': ['express'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/exaris-solutions/werkstudentin-social-media-linkedin-essen-483288
Team People & Culture,Team Lead People & Culture (w/m/d),Bremen,Arbeitnow,Full-time,TRUE,Bremen,2026-05-15 09:30:31,TRUE,FALSE,,,,,Start To Finish Consulting GmbH,"['r', 'scrum', 'slack']","{'programming': ['r'], 'tools': ['scrum', 'slack']}",https://www.arbeitnow.com/jobs/companies/start-to-finish-consulting-gmbh/team-lead-people-culture-bremen-495258
"Consultant IT - Governance, Risk & Compliance","Consultant IT - Governance, Risk & Compliance Technology",Friedberg,Arbeitnow,Internship,TRUE,Friedberg,2026-05-15 09:30:31,TRUE,TRUE,,,,,DIGITAL IMPACTS GmbH,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/digital-impacts-gmbh/consultant-it-governance-risk-compliance-technology-friedberg-8373
"Werkstudent im Bereich Wirtschaft, Marketing oder","Werkstudent im Bereich Wirtschaft, Marketing oder IT-Management (m/w/d)",Hannover,Arbeitnow,Internship,FALSE,Hannover,2026-05-15 09:20:15,TRUE,FALSE,,,,,Adstronauts GmbH,"['r', 'slack']","{'programming': ['r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/adstronauts-gmbh/werkstudent-im-bereich-wirtschaft-marketing-oder-it-management-hannover-36927
Analyst Controlling / Plant Controlling,Senior Analyst Controlling / Plant Controlling (m/w/d),Hamburg,Arbeitnow,Internship,FALSE,Hamburg,2026-05-15 09:00:32,TRUE,FALSE,,,,,Franke + Pahl GmbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/franke-pahl-gmbh/senior-analyst-controlling-plant-controlling-hamburg-100036
Key Account Manager für Paid Social Agency,Key Account Manager (m/w/d) für Paid Social Agency,Hamburg,Arbeitnow,Full-time,TRUE,Hamburg,2026-05-15 09:00:31,TRUE,FALSE,,,,,Start To Finish Consulting GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/start-to-finish-consulting-gmbh/key-account-manager-fur-paid-social-agency-hamburg-447187
Performance Marketing Manager in Teilzeit,Junior Performance Marketing Manager in Teilzeit (m/w/d),Cologne,Arbeitnow,Full-time,FALSE,Cologne,2026-05-15 09:00:29,TRUE,FALSE,,,,,Hey Marly GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/hey-marly-gmbh/junior-performance-marketing-manager-in-teilzeit-cologne-245097
Team Paid Social in Performance Agentur,Team Lead Paid Social (m/w/d) in Performance Agentur,Hamburg,Arbeitnow,Full-time,TRUE,Hamburg,2026-05-15 09:00:29,TRUE,FALSE,,,,,Start To Finish Consulting GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/start-to-finish-consulting-gmbh/team-lead-paid-social-in-performance-agentur-hamburg-388538
Customer Success Specialist,Customer Success Specialist - 100% Remote/Vollzeit,Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-15 08:30:33,TRUE,TRUE,,,,,Erschaffe dich neu,"['r', 'slack']","{'programming': ['r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/erschaffe-dich-neu/customer-success-specialist-100-remote-vollzeit-berlin-363419
Coach,Coach - 100% Remote/Vollzeit,Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-15 08:30:33,TRUE,TRUE,,,,,Erschaffe dich neu,"['r', 'slack']","{'programming': ['r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/erschaffe-dich-neu/coach-100-remote-vollzeit-berlin-464856
Mitarbeiter IT Support,Mitarbeiter (m/w/d) IT Support,Cologne,Arbeitnow,Internship,FALSE,Cologne,2026-05-15 08:00:35,TRUE,FALSE,,year,27001,,SUXXEED Sales for your Success GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/suxxeed-sales-for-your-success-gmbh/mitarbeiter-it-support-cologne-209185
Ausbildung Fachinformatiker für Systemintegration,Ausbildung Fachinformatiker für Systemintegration (m/w/d),Karlsruhe,Arbeitnow,Internship,FALSE,Karlsruhe,2026-05-15 07:20:37,TRUE,FALSE,,,,,flexlog GmbH,"['c#', 'python', 'r', 'scrum']","{'programming': ['c#', 'python', 'r'], 'tools': ['scrum']}",https://www.arbeitnow.com/jobs/companies/flexlog-gmbh/ausbildung-fachinformatiker-fur-systemintegration-karlsruhe-255194
Expert Automation Engineer,Expert Automation Engineer (m/w/d),Solingen,Arbeitnow,Internship,FALSE,Solingen,2026-05-15 07:20:11,TRUE,TRUE,,,,,WÜSTHOF GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/wusthof-gmbh/expert-automation-engineer-solingen-251725
Performance,Senior Performance- & Influencer-Marketing-Manager (m/w/d) - Remote/ Hybrid,Munich,Arbeitnow,Internship,TRUE,Munich,2026-05-15 07:20:11,TRUE,FALSE,,,,,Elegance-Hair GmbH,"['r', 'slack']","{'programming': ['r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/elegance-hair-gmbh/senior-performance-influencer-marketing-manager-remote-hybrid-munich-265463
Frontend Softwareentwickler,Frontend Softwareentwickler (m/w/d),Braunschweig,Arbeitnow,Internship,TRUE,Braunschweig,2026-05-15 07:00:49,TRUE,FALSE,,,,,TecFox GmbH,"['angular', 'api', 'r', 'rest', 'typescript']","{'frameworks': ['angular'], 'tools': ['api', 'rest'], 'programming': ['r', 'typescript']}",https://www.arbeitnow.com/jobs/companies/tecfox-gmbh/frontend-softwareentwickler-braunschweig-490712
Fullstack Softwareentwickler,Fullstack Softwareentwickler (m/w/d),Braunschweig,Arbeitnow,Internship,TRUE,Braunschweig,2026-05-15 07:00:49,TRUE,FALSE,,,,,TecFox GmbH,"['angular', 'apache', 'aws', 'azure', 'ci/cd', 'docker', 'google cloud', 'java', 'kafka', 'kubernetes', 'microservices', 'r', 'rabbitmq', 'rest', 'spring']","{'frameworks': ['angular', 'spring'], 'devops': ['apache', 'ci/cd', 'docker', 'kubernetes'], 'cloud': ['aws', 'azure', 'google cloud'], 'programming': ['java', 'r'], 'tools': ['kafka', 'microservices', 'rabbitmq', 'rest']}",https://www.arbeitnow.com/jobs/companies/tecfox-gmbh/fullstack-softwareentwickler-braunschweig-198406
IT-Administrator in der Workplace-Verwaltung,IT-Administrator (m/w/d) in der Workplace-Verwaltung,Ehingen,Arbeitnow,Full-time,TRUE,Ehingen,2026-05-15 07:00:48,TRUE,FALSE,,,,,prettyTELCO GmbH,"['azure', 'r']","{'cloud': ['azure'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/it-administrator-in-der-workplace-verwaltung-ehingen-385185
Service Manager Mobilfunk B2B Key-Account,(Senior)Service Manager Mobilfunk B2B Key-Account Energiewirtschaft,Cologne,Arbeitnow,Internship,FALSE,Cologne,2026-05-15 07:00:48,TRUE,FALSE,,,,,prettyTELCO GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/seniorservice-manager-mobilfunk-b2b-key-account-energiewirtschaft-cologne-266497
Technical Account Manager B2B M2M-Mobilfunk,Technical Account Manager B2B M2M-Mobilfunk (m/w/d),Cologne,Arbeitnow,Full-time,FALSE,Cologne,2026-05-15 07:00:48,TRUE,FALSE,,,,,prettyTELCO GmbH,"['api', 'r']","{'tools': ['api'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/technical-account-manager-b2b-m2m-mobilfunk-cologne-164496
Technical Account Manager B2B MCPTT / Mobilfunk,Technical Account Manager B2B MCPTT / Mobilfunk (m/w/d),Cologne,Arbeitnow,Full-time,FALSE,Cologne,2026-05-15 07:00:48,TRUE,FALSE,,,,,prettyTELCO GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/prettytelco-gmbh/technical-account-manager-b2b-mcptt-mobilfunk-cologne-74914
Praktikum im Rahmen einer Umschulung,Praktikum im Rahmen einer Umschulung (Marketing oder E-Commerce) (m/w/d),Stuttgart,Arbeitnow,Internship,FALSE,Stuttgart,2026-05-15 06:30:42,TRUE,FALSE,,year,669189,,eFLY Marketplace Services GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/efly-marketplace-services-gmbh/praktikum-im-rahmen-einer-umschulung-marketing-oder-e-commerce-stuttgart-182455
Grafikdesigner,Grafikdesigner (m/w/d),Stuttgart,Arbeitnow,Internship,FALSE,Stuttgart,2026-05-15 06:30:42,TRUE,FALSE,,year,669189,,eFLY Marketplace Services GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/efly-marketplace-services-gmbh/grafikdesigner-stuttgart-318440
Pflichtpraktikum Online Marketing Manager,Pflichtpraktikum Online Marketing Manager (m/w/d),Stuttgart,Arbeitnow,Internship,FALSE,Stuttgart,2026-05-15 06:30:42,TRUE,FALSE,,year,669189,,eFLY Marketplace Services GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/efly-marketplace-services-gmbh/pflichtpraktikum-online-marketing-manager-stuttgart-171333
Pflichtpraktikum im Bereich Grafikdesign,Pflichtpraktikum im Bereich Grafikdesign (m/w/d),Stuttgart,Arbeitnow,Internship,FALSE,Stuttgart,2026-05-15 06:30:41,TRUE,FALSE,,year,669189,,eFLY Marketplace Services GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/efly-marketplace-services-gmbh/pflichtpraktikum-im-bereich-grafikdesign-stuttgart-399268
Online Marketing Manager,Online Marketing Manager (m/w/d),Stuttgart,Arbeitnow,Full-time,FALSE,Stuttgart,2026-05-15 06:30:41,TRUE,FALSE,,year,669189,,eFLY Marketplace Services GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/efly-marketplace-services-gmbh/online-marketing-manager-stuttgart-191181
"Steuerberater in Euskirchen, auf Wunsch mit","Steuerberater (m/w/d) in Euskirchen, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Euskirchen,Arbeitnow,Full-time,FALSE,Euskirchen,2026-05-15 06:30:41,TRUE,FALSE,United States,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-euskirchen-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-258323
"Steuerberater in Bad Eilsen, auf Wunsch mit","Steuerberater (m/w/d) in Bad Eilsen, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Bad Eilsen,Arbeitnow,Full-time,FALSE,Bad Eilsen,2026-05-15 06:30:40,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-bad-eilsen-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-238220
"Steuerberater in Günzburg, auf Wunsch mit","Steuerberater (m/w/d) in Günzburg, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Günzburg,Arbeitnow,Full-time,FALSE,Günzburg,2026-05-15 06:30:40,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-gunzburg-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-405618
"Steuerberater in Münster, auf Wunsch mit","Steuerberater (m/w/d) in Münster, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Münster,Arbeitnow,Full-time,FALSE,Münster,2026-05-15 06:30:40,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-munster-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-162492
"Steuerberater in Möckmühl, auf Wunsch mit","Steuerberater (m/w/d) in Möckmühl, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Möckmühl,Arbeitnow,Full-time,FALSE,Möckmühl,2026-05-15 06:30:40,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-mockmuhl-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-329439
"Steuerberater in Schondorf, auf Wunsch mit","Steuerberater (m/w/d) in Schondorf, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Schondorf,Arbeitnow,Full-time,FALSE,Schondorf,2026-05-15 06:30:39,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-schondorf-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-222146
"Steuerberater in Bargteheide, auf Wunsch mit","Steuerberater (m/w/d) in Bargteheide, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Bargteheide,Arbeitnow,Full-time,FALSE,Bargteheide,2026-05-15 06:30:38,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-bargteheide-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-103880
"Steuerberater in Eberdingen, auf Wunsch mit","Steuerberater (m/w/d) in Eberdingen, auf Wunsch mit Partnerperspektive, gesucht - mindestens 90.000€",Eberdingen,Arbeitnow,Full-time,FALSE,Eberdingen,2026-05-15 06:30:37,TRUE,FALSE,,,,,Taxtalente.de,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/taxtalentede/steuerberater-in-eberdingen-auf-wunsch-mit-partnerperspektive-gesucht-mindestens-90000eur-51610
Softwareentwickler Embedded Systems,Softwareentwickler Embedded Systems (m/w/d),Dresden,Arbeitnow,Full-time,FALSE,Dresden,2026-05-15 06:00:30,TRUE,FALSE,,,,,PTR - Profi Talent Recruitment UG (haftungsbeschränkt),"['c#', 'c++', 'linux', 'python', 'r']","{'programming': ['c#', 'c++', 'python', 'r'], 'tools': ['linux']}",https://www.arbeitnow.com/jobs/companies/ptr-profi-talent-recruitment-ug-haftungsbeschrankt/softwareentwickler-embedded-systems-dresden-205324
Solution Architect Produktkonfiguration in der,Solution Architect (m/w/d) Produktkonfiguration in der Energietechnik in Frankfurt am Main (1611),Frankfurt am Main,Arbeitnow,Full-time,FALSE,Frankfurt am Main,2026-05-15 06:00:30,TRUE,FALSE,United States,,,,BRÜGGEN ENGINEERING GmbH,"['r', 'sap']","{'programming': ['r'], 'tools': ['sap']}",https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/solution-architect-produktkonfiguration-in-der-energietechnik-in-frankfurt-am-main-1611-316286
Systemingenieur Luft- und Raumfahrttechnik in,Systemingenieur (w/m/d) Luft- und Raumfahrttechnik in Mainz (1630),Mainz,Arbeitnow,Full-time,FALSE,Mainz,2026-05-15 06:00:29,TRUE,FALSE,,,,,BRÜGGEN ENGINEERING GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/systemingenieur-luft-und-raumfahrttechnik-in-mainz-1630-499795
PMO Manager Projektmanagement Luft- und,PMO Manager (w/m/d) Projektmanagement Luft- und Raumfahrtindustrie in Mainz (1629),Mainz,Arbeitnow,Internship,FALSE,Mainz,2026-05-15 06:00:28,FALSE,TRUE,,,,,BRÜGGEN ENGINEERING GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/bruggen-engineering-gmbh/pmo-manager-projektmanagement-luft-und-raumfahrtindustrie-in-mainz-1629-183207
Global Summer Internship Programme in Frankfurt,Global Summer Internship Programme in Frankfurt,Frankfurt am Main,Arbeitnow,Full-time,FALSE,Frankfurt am Main,2026-05-15 06:00:28,FALSE,FALSE,United States,,,,Options Group,"['python', 'sql']","{'programming': ['python'], 'databases': ['sql']}",https://www.arbeitnow.com/jobs/companies/options-group/global-summer-internship-programme-in-frankfurt-frankfurt-am-main-477936
Softwareentwickler Embedded Systems,Softwareentwickler Embedded Systems (m/w/d),Ottendorf-Okrilla,Arbeitnow,Full-time,FALSE,Ottendorf-Okrilla,2026-05-15 05:30:34,TRUE,FALSE,,,,,PTR - Profi Talent Recruitment UG (haftungsbeschränkt),"['c#', 'c++', 'linux', 'python', 'r']","{'programming': ['c#', 'c++', 'python', 'r'], 'tools': ['linux']}",https://www.arbeitnow.com/jobs/companies/ptr-profi-talent-recruitment-ug-haftungsbeschrankt/softwareentwickler-embedded-systems-ottendorf-okrilla-211973
E-Commerce Manager,E-Commerce Manager (w/m/d),Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-15 05:30:33,TRUE,TRUE,,,,,Momenterie,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/momenterie/e-commerce-manager-berlin-364666
Performance Marketing Manager,Performance Marketing Manager,Müllheim,Arbeitnow,Internship,TRUE,Müllheim,2026-05-14 21:00:34,TRUE,TRUE,,,,,Lecram Marketing GmbH,"['r', 'slack']","{'programming': ['r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/lecram-marketing-gmbh/performance-marketing-manager-mullheim-46821
Customer Success Manager,Customer Success Manager,Müllheim,Arbeitnow,Internship,TRUE,Müllheim,2026-05-14 21:00:33,TRUE,TRUE,,,,,Lecram Marketing GmbH,"['r', 'slack']","{'programming': ['r'], 'tools': ['slack']}",https://www.arbeitnow.com/jobs/companies/lecram-marketing-gmbh/customer-success-manager-mullheim-397996
Engineering Manager - Edge AI,Engineering Manager - Edge AI,"Berlin, Berlin, Germany",Arbeitnow,Internship,FALSE,"Berlin, Berlin, Germany",2026-05-14 20:45:22,TRUE,TRUE,Germany,,,,SumUp,"['ci/cd', 'python', 'pytorch']","{'devops': ['ci/cd'], 'programming': ['python'], 'data_science': ['pytorch']}",https://www.arbeitnow.com/jobs/companies/sumup/engineering-manager-edge-ai-berlin-131213
Frontend Engineer,Frontend Engineer (Vue.js) (m/f/x),"Berlin, Berlin, Germany",Arbeitnow,Internship,TRUE,"Berlin, Berlin, Germany",2026-05-14 20:45:22,TRUE,FALSE,Germany,,,,Atolls,"['agile', 'api', 'git', 'graphql', 'javascript', 'r', 'typescript', 'vue']","{'tools': ['agile', 'api', 'git', 'graphql'], 'programming': ['javascript', 'r', 'typescript'], 'frameworks': ['vue']}",https://www.arbeitnow.com/jobs/companies/atolls/frontend-engineer-vuejs-berlin-40121
Teamassistenz - Greven,Teamassistenz (m/w/d) - Greven,Greven,Arbeitnow,Internship,FALSE,Greven,2026-05-14 20:30:27,TRUE,FALSE,,,,,TAUBER Unternehmensgruppe,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/tauber-unternehmensgruppe/teamassistenz-greven-299254
Werkstudent Social Media,Werkstudent Social Media (m/w/d),Mannheim,Arbeitnow,Full-time,FALSE,Mannheim,2026-05-14 20:30:26,TRUE,FALSE,,,,,iQ-Hub GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/iq-hub-gmbh/werkstudent-social-media-mannheim-354507
Social Media Manager / Content Manager,Social Media Manager / Content Manager (m/w/d) Werkstudent oder Teilzeit,Düsseldorf,Arbeitnow,Full-time,FALSE,Düsseldorf,2026-05-15 00:59:02,TRUE,FALSE,,,,,Searchperts Deutschland GmbH,"['r', 'rest']","{'programming': ['r'], 'tools': ['rest']}",https://www.arbeitnow.com/jobs/companies/searchperts-deutschland-gmbh/social-media-manager-content-manager-werkstudent-oder-teilzeit-dusseldorf-300812
IT-Techniker/-in in Hannover,Senior IT-Techniker/-in (m/w/d) in Hannover,Hanover,Arbeitnow,Full-time,FALSE,Hanover,2026-05-14 19:00:27,TRUE,FALSE,,,,,Support-4-IT GmbH,"['azure', 'r']","{'cloud': ['azure'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/support-4-it-gmbh/senior-it-techniker-in-in-hannover-hanover-224795
IT-Administrator in Berlin Vollzeit,IT-Administrator (w/m/d) in Berlin Vollzeit (40 h/ Woche),Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-14 18:30:29,TRUE,TRUE,,year,27001,,K.I.T. Group GmbH,"['confluence', 'jira', 'r']","{'tools': ['confluence', 'jira'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/kit-group-gmbh/it-administrator-in-berlin-vollzeit-40-h-woche-217528
Founder's Associate Intern -,Founder's Associate Intern - (3-6 months) (m/f/d),Munich,Arbeitnow,Internship,TRUE,Munich,2026-05-14 22:59:04,FALSE,FALSE,,,,,Beglaubigt.de,['api'],{'tools': ['api']},https://www.arbeitnow.com/jobs/companies/beglaubigtde/founders-associate-intern-3-6-months-munich-447581
Growth Marketer - Data & Experimentation | Berlin,Growth Marketer - Data & Experimentation | Berlin,Berlin,Arbeitnow,Internship,TRUE,Berlin,2026-05-14 18:00:31,TRUE,FALSE,,,,,Tomorrow Biostasis GmbH,"['python', 'r', 'sql', 'tableau']","{'programming': ['python', 'r'], 'databases': ['sql'], 'data_science': ['tableau']}",https://www.arbeitnow.com/jobs/companies/tomorrow-biostasis-gmbh/growth-marketer-data-experimentation-berlin-406333
Founding Brand Designer,Founding Brand Designer / Brand Lead (m/w/d) - NeuraPlox,Ampfing,Arbeitnow,Contractor,TRUE,Ampfing,2026-05-14 18:00:31,TRUE,FALSE,,,,,Neurawork GmbH & Co. KG,"['figma', 'r']","{'tools': ['figma'], 'programming': ['r']}",https://www.arbeitnow.com/jobs/companies/neurawork-gmbh-co-kg/founding-brand-designer-brand-lead-neuraplox-ampfing-286228
Founder's Associate -,Founder's Associate - (m/w/d),Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-15 09:59:02,TRUE,TRUE,,,,,Sunpeak Capital GmbH,"['go', 'r']","{'programming': ['go', 'r']}",https://www.arbeitnow.com/jobs/companies/sunpeak-capital-gmbh/founders-associate-berlin-177944
Account Executive -,Account Executive - (m/w/d),Berlin,Arbeitnow,Full-time,FALSE,Berlin,2026-05-14 20:59:03,TRUE,TRUE,,,,,Sunpeak Capital GmbH,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/sunpeak-capital-gmbh/account-executive-berlin-97689
Financial Consultant,Financial Consultant (m/w/d),Regensburg,Arbeitnow,Internship,FALSE,Regensburg,2026-05-14 16:30:32,TRUE,FALSE,,,,,Linnea Röhnert,['r'],{'programming': ['r']},https://www.arbeitnow.com/jobs/companies/linnea-rohnert/financial-consultant-regensburg-479763
Werkstudent Hospitality Research & Data,Werkstudent (m/w/d) Hospitality Research & Data,Hamburg,Arbeitnow,Internship,FALSE,Hamburg,2026-05-14 15:30:40,FALSE,FALSE,,,,,Leisure One GmbH,"['api', 'pandas', 'python', 'r']","{'tools': ['api'], 'data_science': ['pandas'], 'programming': ['python', 'r']}",https://www.arbeitnow.com/jobs/companies/leisure-one-gmbh/werkstudent-hospitality-research-data-hamburg-201680
Marketingpraktikant:in,Marketingpraktikant:in,Berlin,Arbeitnow,Internship,FALSE,Berlin,2026-05-14 19:59:02,FALSE,FALSE,,,,,Voicari GmbH,,,https://www.arbeitnow.com/jobs/companies/voicari-gmbh/marketingpraktikantin-berlin-90420
Online-Redaktion | Festanstellung,Online-Redaktion (m/w/d) | Festanstellung,Berlin,Arbeitnow,Full-time,FALSE,Berlin,2026-05-14 15:00:37,FALSE,FALSE,,,,,TenMedia GmbH,"['r', 'scrum']","{'programming': ['r'], 'tools': ['scrum']}",https://www.arbeitnow.com/jobs/companies/tenmedia-gmbh/online-redaktion-festanstellung-berlin-390673
Online-Redaktion | Festanstellung,Online-Redaktion (m/w/d) | Festanstellung,Berlin,Arbeitnow,Full-time,FALSE,Berlin,2026-05-14 15:00:37,FALSE,FALSE,,,,,TenMedia GmbH,"['r', 'scrum']","{'programming': ['r'], 'tools': ['scrum']}",https://www.arbeitnow.com/jobs/companies/tenmedia-gmbh/online-redaktion-festanstellung-berlin-316607
E,E-commerce Strategy & Operations Lead,Berlin,Arbeitnow,Full-time,TRUE,Berlin,2026-05-14 15:00:37,TRUE,FALSE,,,,,AM.PM Europe GmbH,,,https://www.arbeitnow.com/jobs/companies/ampm-europe-gmbh/e-commerce-strategy-operations-lead-berlin-368801
Account Executive,Senior Account Executive,Germany,Arbeitnow,Contractor,TRUE,Germany,2026-05-14 13:45:24,TRUE,FALSE,Germany,,,,Funded.club,,,https://www.arbeitnow.com/jobs/companies/fundedclub/senior-account-executive-germany-58681
Software Engineer,Senior Software Engineer (Java/SpringBoot) (m/f/x),"Berlin, Berlin, Germany",Arbeitnow,Internship,FALSE,"Berlin, Berlin, Germany",2026-05-14 13:45:21,FALSE,FALSE,Germany,,,,Atolls,"['agile', 'angular', 'aws', 'azure', 'dynamodb', 'elasticsearch', 'google cloud', 'graphql', 'java', 'microservices', 'react', 'scrum', 'typescript']","{'tools': ['agile', 'graphql', 'microservices', 'scrum'], 'frameworks': ['angular', 'react'], 'cloud': ['aws', 'azure', 'google cloud'], 'databases': ['dynamodb', 'elasticsearch'], 'programming': ['java', 'typescript']}",https://www.arbeitnow.com/jobs/companies/atolls/senior-software-engineer-java-springboot-berlin-296260
Java Backend Engineer,Senior Java Backend Engineer (m/f/x),"Berlin, Berlin, Germany",Arbeitnow,Internship,FALSE,"Berlin, Berlin, Germany",2026-05-14 13:45:21,TRUE,FALSE,Germany,,,,Atolls,"['aws', 'azure', 'ci/cd', 'dynamodb', 'gcp', 'graphql', 'java', 'kubernetes', 'mongodb', 'mysql', 'python', 'spring']","{'cloud': ['aws', 'azure', 'gcp'], 'devops': ['ci/cd', 'kubernetes'], 'databases': ['dynamodb', 'mongodb', 'mysql'], 'tools': ['graphql'], 'programming': ['java', 'python'], 'frameworks': ['spring']}",https://www.arbeitnow.com/jobs/companies/atolls/senior-java-backend-engineer-berlin-86502
Java Backend Engineer,Senior Java Backend Engineer (m/f/x),"Munich, Bavaria, Germany",Arbeitnow,Internship,FALSE,"Munich, Bavaria, Germany",2026-05-14 13:45:21,TRUE,FALSE,Germany,,,,Atolls,"['aws', 'azure', 'ci/cd', 'dynamodb', 'gcp', 'graphql', 'java', 'kubernetes', 'mongodb', 'mysql', 'python', 'spring']","{'cloud': ['aws', 'azure', 'gcp'], 'devops': ['ci/cd', 'kubernetes'], 'databases': ['dynamodb', 'mongodb', 'mysql'], 'tools': ['graphql'], 'programming': ['java', 'python'], 'frameworks': ['spring']}",https://www.arbeitnow.com/jobs/companies/atolls/senior-java-backend-engineer-munich-153126
Software Engineer,Senior Software Engineer (Java/SpringBoot) (m/f/x),"Munich, Bavaria, Germany",Arbeitnow,Internship,FALSE,"Munich, Bavaria, Germany",2026-05-14 13:45:21,FALSE,FALSE,Germany,,,,Atolls,"['agile', 'angular', 'aws', 'azure', 'dynamodb', 'elasticsearch', 'google cloud', 'graphql', 'java', 'microservices', 'react', 'scrum', 'typescript']","{'tools': ['agile', 'graphql', 'microservices', 'scrum'], 'frameworks': ['angular', 'react'], 'cloud': ['aws', 'azure', 'google cloud'], 'databases': ['dynamodb', 'elasticsearch'], 'programming': ['java', 'typescript']}",https://www.arbeitnow.com/jobs/companies/atolls/senior-software-engineer-java-springboot-munich-342606
